ClientCompany,Division,Region,ServiceType,ServiceCost,CustomerName,CustomerContact,CustomerAddress,DateInterviewed,InvoiceDate,WorkOrderCloseDate,Q1_Score,Q2_Score,Q3_Score,Q4_Score,Q5_Score,Q6_Score,AverageScore,NPS_Label,WasQueueLong,WasStaffPolite,UsedMobileBanking,IssueResolved,WaitTimeCategory
Tran-Johnson,Online Division,Illinois,Loan Services,3087.47,David Miller III,2144283688,"500 Murray Track, West Rebekahmouth, NE 73461",2024-05-05,2024-05-05,2024-06-13,8,6,6,8,5,8,6.833333333333333,Detractor,True,False,True,False,short
Miller Group,Online Division,Ohio,Online Banking,2104.65,John Austin III,653.550.3256x262,"3803 Harris Valley Apt. 128, Port Nicoleview, CO 40505",2024-05-15,2024-05-15,2024-07-06,10,10,6,9,6,10,8.5,Passive,False,True,True,True,long
"Aguilar, Smith and Oconnell",Regional Branch,Illinois,Online Banking,1734.74,Kim Owen,941.658.1016,"76268 Stone Plain, Port Oliviaborough, RI 35065",2024-10-31,2024-10-31,2024-12-21,8,6,7,5,9,6,6.833333333333333,Detractor,False,True,True,True,long
Ferguson PLC,Regional Branch,Florida,Online Banking,3551.96,Derek Davis,497.769.0585,"927 Cole Fields Apt. 546, Lunashire, AK 90754",2024-10-24,2024-10-24,2024-10-25,7,7,8,6,8,10,7.666666666666667,Passive,True,True,True,True,long
Rogers-Baxter,Headquarters,Georgia,Loan Services,2221.91,Tanya Lopez,001-452-329-1738x8324,"751 Thompson Parkways, Shortmouth, CO 40884",2024-05-26,2024-05-26,2024-06-24,10,10,6,5,8,6,7.5,Passive,False,True,False,True,short
"Davidson, Garcia and Sutton",Regional Branch,Ohio,Loan Services,4868.6,Keith Wang,+1-335-361-5067x80095,"772 Walter Fall Suite 822, Mossmouth, CA 65651",2024-06-03,2024-06-03,2024-10-02,8,6,5,10,6,8,7.166666666666667,Passive,False,True,False,True,medium
Edwards Group,Headquarters,Pennsylvania,Loan Services,3955.8,Nicole Robbins DDS,4728302879,"5275 Lopez Overpass Suite 961, Cameronfurt, DC 64414",2024-06-28,2024-06-28,2024-07-16,7,7,7,9,9,7,7.666666666666667,Passive,False,False,True,True,medium
"Welch, Mora and Villarreal",Regional Branch,Illinois,Online Banking,3063.65,Rodney Robinson,001-764-543-7572x21617,"841 Anderson Branch, Richardsborough, CO 32692",2024-09-14,2024-09-14,2024-12-19,7,5,8,10,6,6,7.0,Passive,False,True,True,True,short
"Graves, Brown and Harris",Online Division,Georgia,Investment Services,2129.27,Adam Smith,369.292.1503x33885,"262 Reid Course, North Mark, AR 88265",2024-04-20,2024-04-20,2024-08-18,9,8,7,6,8,4,7.0,Passive,False,True,False,True,short
Hebert-Aguilar,Regional Branch,California,Investment Services,3143.43,Kristine Rodriguez,+1-592-666-6991x68582,"0531 Salazar Key Suite 792, Michellemouth, IA 29689",2024-02-28,2024-02-28,2024-09-30,9,5,4,10,6,10,7.333333333333333,Passive,True,False,False,True,long
"Stevens, Rodriguez and Black",Online Division,Pennsylvania,Online Banking,2846.0,Christopher Cannon,528.870.8120,"04145 Adkins Crossroad, Thompsonstad, WA 73722",2024-09-30,2024-09-30,2024-10-03,7,8,6,8,7,5,6.833333333333333,Detractor,False,False,False,True,medium
"Zimmerman, Woods and Velasquez",Regional Branch,Pennsylvania,Online Banking,3337.48,Kristen Charles,7872145489,"62192 Jason Heights, East Kyle, MT 53167",2024-03-19,2024-03-19,2024-12-28,7,7,5,10,9,9,7.833333333333333,Passive,True,True,False,True,short
Morrow Group,Online Division,Georgia,Account Opening,2694.56,Emily Frazier,001-684-548-4874x86812,"94465 Gerald Road, North Nathan, FM 46973",2024-09-01,2024-09-01,2024-12-16,4,10,7,6,8,10,7.5,Passive,True,True,True,True,short
"Weaver, Hill and Austin",Headquarters,Georgia,Online Banking,2976.95,Tina Evans,570.684.4478x15317,"71922 Rodriguez Harbor, Johnport, FM 59442",2024-11-08,2024-11-08,2024-11-10,10,10,5,6,9,2,7.0,Passive,True,False,False,True,short
"King, Bell and Olson",Online Division,Georgia,Online Banking,2850.54,Eric Gutierrez,(521)678-4062x84709,"676 Michael Station Suite 335, Port Ralph, MN 30841",2024-11-13,2024-11-13,2024-12-18,5,7,7,7,6,5,6.166666666666667,Detractor,False,True,True,True,short
"Jackson, Ramos and Rodriguez",Regional Branch,Texas,Loan Services,5291.91,Kiara Whitehead,+1-282-746-6679x9860,"59579 Joseph Green, Scottburgh, VA 58097",2024-03-27,2024-03-27,2024-09-06,10,5,10,7,8,7,7.833333333333333,Passive,False,True,True,True,long
"Gillespie, Freeman and Nunez",Online Division,Texas,Online Banking,2340.25,David Chan,+1-430-650-3039x85290,"585 John Views, New Kathryn, CT 10585",2024-02-15,2024-02-15,2024-07-10,9,8,7,5,6,4,6.5,Detractor,True,True,False,True,long
Turner PLC,Headquarters,Illinois,Account Opening,3012.22,Mr. Manuel Clay DVM,(323)683-6301x67440,"9432 Solomon Manors, East Johnnyfurt, GA 31136",2024-06-25,2024-06-25,2024-10-14,5,7,10,10,7,7,7.666666666666667,Passive,False,True,True,True,short
Shepherd-Woods,Headquarters,Georgia,Online Banking,4879.87,Heidi Clark,260-252-3476,"49261 Wright Spring Suite 431, New Michelleview, NY 26358",2024-07-01,2024-07-01,2024-12-27,9,7,5,8,9,6,7.333333333333333,Passive,False,True,False,True,short
Stevens-Carr,Headquarters,Georgia,Investment Services,3291.2,Donna Lawson,001-671-261-7736x4835,"3345 Amanda Extensions, Port Dianahaven, MS 32090",2024-12-14,2024-12-14,2024-12-27,7,7,3,7,9,6,6.5,Detractor,True,True,True,True,short
Miller and Sons,Headquarters,California,Branch Services,3052.53,Ashley Rodriguez,+1-479-790-9938x2200,"60487 Lucas Springs, East John, MD 17334",2024-05-07,2024-05-07,2024-07-07,6,8,7,6,10,9,7.666666666666667,Passive,False,True,False,True,long
Brooks Inc,Regional Branch,California,Account Opening,2395.09,Frank Brown,520.874.4083,"99370 Turner Bypass Suite 727, Robertstad, MT 72093",2024-10-14,2024-10-14,2024-12-17,8,9,9,4,10,6,7.666666666666667,Passive,True,True,False,True,medium
Miller-Morris,Online Division,Texas,Account Opening,2642.17,Alexander Wilson,274.636.9236x2129,"9255 Green Shoal Apt. 768, Edwardsview, WV 22751",2024-06-13,2024-06-13,2024-09-06,10,8,7,3,10,5,7.166666666666667,Passive,False,True,False,True,long
Avila PLC,Online Division,Texas,Investment Services,1996.56,Billy Frost MD,+1-875-883-8461x895,"9018 Montes Falls Apt. 013, East Anthonyville, NH 17028",2024-06-21,2024-06-21,2024-10-31,7,10,9,7,8,6,7.833333333333333,Passive,True,False,True,True,long
"James, Berry and Buchanan",Regional Branch,Illinois,Branch Services,3139.65,Alyssa Petty,251.907.9755x1284,"319 Steven Ways, North Cherylview, FL 68674",2024-09-10,2024-09-10,2024-09-22,8,9,9,8,7,9,8.333333333333334,Passive,False,True,False,True,medium
"Cardenas, Hudson and Cox",Regional Branch,Ohio,Account Opening,2908.03,Susan Scott,623.328.2781,"5575 Harrell Views, West Emily, VA 51721",2024-01-09,2024-01-09,2024-02-24,5,7,8,9,7,5,6.833333333333333,Detractor,True,True,False,True,medium
Lester-Wyatt,Online Division,Texas,Online Banking,3056.74,Erika Flores,+1-941-330-3463x504,"953 Denise Underpass Apt. 194, Jenniferhaven, OH 98580",2024-09-17,2024-09-17,2024-11-22,8,8,9,10,6,6,7.833333333333333,Passive,True,True,False,True,long
"Randall, Brown and Thornton",Regional Branch,Texas,Loan Services,1959.8,Jose Duke,4815910655,"13286 Burnett Bridge Suite 633, Joycechester, GU 11554",2024-05-26,2024-05-26,2024-10-29,9,10,7,7,10,9,8.666666666666666,Passive,False,False,False,True,short
"Cruz, Pugh and Roberts",Headquarters,New York,Branch Services,3436.24,Kevin Lara,001-642-533-4284,"911 Destiny Parks Suite 858, Crystalton, IL 53092",2024-10-05,2024-10-05,2024-11-08,5,9,6,5,7,6,6.333333333333333,Detractor,True,True,False,True,medium
Kelley-Bowman,Online Division,Illinois,Investment Services,2778.4,Stephanie Roberson,(234)854-2620,"33787 Brandon Extensions Apt. 288, New Jasonhaven, IL 79804",2024-11-18,2024-11-18,2024-12-29,5,9,10,4,9,6,7.166666666666667,Passive,False,True,True,True,medium
Bird PLC,Headquarters,Texas,Online Banking,3856.98,Kevin Brown,(696)208-2419x5344,"48148 Monica Station Suite 369, Lozanoborough, MP 62866",2024-06-24,2024-06-24,2024-09-29,7,8,7,10,5,9,7.666666666666667,Passive,True,True,False,True,medium
"Adams, Miller and Beltran",Online Division,Georgia,Branch Services,4101.33,Christy Ford,5568973235,"24752 Browning Cliffs Apt. 699, Garcialand, AR 43129",2024-04-07,2024-04-07,2024-12-21,9,10,6,9,7,10,8.5,Passive,False,True,True,True,short
Contreras-Holloway,Online Division,Illinois,Account Opening,2992.31,Kayla Stein,(999)296-6366,"USNV Vasquez, FPO AP 46875",2024-06-13,2024-06-13,2024-12-24,7,10,7,5,6,9,7.333333333333333,Passive,False,True,True,True,short
"Lopez, Smith and Turner",Online Division,Georgia,Online Banking,4392.04,Tammy Solis,+1-945-836-9577x02526,"64707 Tim Avenue, Jamesville, PA 39807",2024-12-21,2024-12-21,2024-12-28,8,10,5,7,7,7,7.333333333333333,Passive,False,False,False,True,long
Oconnell-Flores,Online Division,Pennsylvania,Online Banking,3084.09,Alexandra Singh,918.879.4677,"79146 Graves Ports Apt. 939, Jacksonfort, ND 34283",2024-05-07,2024-05-07,2024-05-08,9,7,8,7,6,7,7.333333333333333,Passive,False,True,True,True,short
Kelley-Salazar,Headquarters,Florida,Account Opening,2856.34,Manuel Jordan,+1-903-739-6515,"7221 Becky Forges, Jenkinsbury, GA 78894",2024-10-26,2024-10-26,2024-11-26,7,8,8,7,10,5,7.5,Passive,True,True,True,True,short
King-Martin,Online Division,Florida,Account Opening,2279.03,Hannah Williamson,3462748991,"27337 White Squares, Port Amy, DE 85619",2024-07-25,2024-07-25,2024-12-05,10,5,5,9,3,7,6.5,Detractor,False,True,True,True,short
Riley-Jimenez,Headquarters,Texas,Online Banking,5145.82,Kevin Simpson,001-498-908-0509,"29432 Singh Run, Jonathanshire, NJ 88387",2024-07-21,2024-07-21,2024-11-06,4,4,5,9,10,6,6.333333333333333,Detractor,False,True,False,True,short
Walters-Huff,Online Division,Ohio,Account Opening,3683.21,Mrs. Cindy Rice,001-220-566-3178x707,"25167 Kenneth Underpass, Stewartfurt, TX 69583",2024-05-11,2024-05-11,2024-05-23,10,10,7,3,6,7,7.166666666666667,Passive,False,True,False,False,long
White-Smith,Online Division,Illinois,Account Opening,2741.06,Mrs. Maria Woodard,(436)895-1172x30118,"466 Jason Islands Suite 397, Morganfurt, DE 39043",2024-05-24,2024-05-24,2024-07-13,7,10,10,7,10,8,8.666666666666666,Passive,False,True,False,True,short
Howell Ltd,Headquarters,Ohio,Branch Services,3064.51,Raven Haynes,778.742.3828x60252,"59897 Jones Courts Suite 077, Williamshire, AL 72550",2024-12-11,2024-12-11,2024-12-29,9,8,10,5,6,7,7.5,Passive,False,True,False,True,short
"Oliver, Miller and Bates",Regional Branch,California,Online Banking,3439.45,Jason Smith,001-479-586-6323x590,"494 Aguilar Prairie Apt. 723, North Ethanside, AS 07252",2024-02-16,2024-02-16,2024-12-19,10,7,5,9,9,4,7.333333333333333,Passive,False,True,False,True,short
Perez-Higgins,Headquarters,Georgia,Investment Services,2996.2,William Robinson,2023073802,"0315 Kristin Lake Suite 527, North Jason, PA 96395",2024-05-30,2024-05-30,2024-11-23,4,6,6,9,8,5,6.333333333333333,Detractor,False,True,True,True,medium
Hayden PLC,Online Division,Georgia,Loan Services,3880.07,Jerry Sanchez,+1-656-688-0821x492,"043 Miller Greens Apt. 814, Port Jeffreyhaven, FM 56434",2024-03-15,2024-03-15,2024-04-22,5,8,6,7,9,9,7.333333333333333,Passive,False,True,False,False,long
Davis-Norris,Online Division,Pennsylvania,Online Banking,4336.97,Lisa White,787.382.3226,"6783 Daniels Via Suite 862, Alexandrafort, NV 26326",2024-06-06,2024-06-06,2024-11-27,7,8,7,8,8,7,7.5,Passive,True,True,False,True,short
Adams and Sons,Regional Branch,Texas,Loan Services,1196.25,Amy Riley,(444)630-7722,"PSC 3995, Box 9202, APO AA 16613",2024-09-17,2024-09-17,2024-10-31,8,8,6,5,10,8,7.5,Passive,True,True,False,True,short
"Foley, Ware and Stevens",Regional Branch,Illinois,Loan Services,2770.92,Shawn Welch,+1-870-956-9478x275,"891 Warren Ridge Suite 898, West Carlfurt, HI 41463",2024-12-22,2024-12-22,2024-12-28,5,6,10,8,6,9,7.333333333333333,Passive,True,True,True,True,short
Gentry-Morrison,Online Division,Texas,Loan Services,2185.6,Jesse Wilson,001-485-553-1119x5107,"Unit 6844 Box 3503, DPO AA 48064",2024-02-24,2024-02-24,2024-11-05,10,10,7,6,2,5,6.666666666666667,Detractor,True,False,False,True,medium
"Martin, Velazquez and Jackson",Headquarters,Florida,Online Banking,1660.53,Robin Banks,(346)883-3664x2149,"891 Julia Estate, Hudsonstad, MN 95796",2024-08-14,2024-08-14,2024-12-15,8,7,5,7,9,9,7.5,Passive,False,False,False,True,medium
Shepherd LLC,Online Division,Illinois,Loan Services,1100.33,Nicole Lynch,582.813.3047x288,"494 Bates Glens, Hughesbury, NM 87704",2024-01-11,2024-01-11,2024-05-12,7,5,9,9,6,6,7.0,Passive,True,True,False,True,long
Chambers-Clements,Headquarters,California,Branch Services,2538.73,Jenna Johnson,(998)465-9340x19436,"623 Long Ways Apt. 438, Debbiefurt, NH 14564",2024-05-17,2024-05-17,2024-12-14,3,8,7,9,5,6,6.333333333333333,Detractor,True,False,True,True,short
"Nunez, Wright and Chapman",Headquarters,Florida,Investment Services,1493.47,Anthony Wiggins,+1-638-259-5566x448,"3843 Cain Avenue Suite 911, Cynthiafurt, KS 47302",2024-05-08,2024-05-08,2024-11-21,5,5,9,6,8,7,6.666666666666667,Detractor,True,True,False,True,short
Richardson Ltd,Headquarters,Texas,Investment Services,1730.53,Sherry Clark,204-281-2031,"97205 Julie Centers, Jimenezchester, KY 01649",2024-09-17,2024-09-17,2024-10-05,7,9,5,9,6,7,7.166666666666667,Passive,False,False,True,True,short
"Harris, Escobar and Brewer",Regional Branch,New York,Loan Services,3530.68,Kevin Bradshaw,001-887-757-4926x3823,"11238 Tanner Rest, New Danielborough, IA 48410",2024-08-13,2024-08-13,2024-08-19,6,8,7,8,3,4,6.0,Detractor,False,True,True,True,short
Berg-Schmidt,Regional Branch,Pennsylvania,Loan Services,3615.97,Kathleen Evans,919.214.8159,"4994 Rodriguez Pine Suite 902, Deleonmouth, OK 19390",2024-06-09,2024-06-09,2024-10-26,10,6,7,8,9,3,7.166666666666667,Passive,True,True,False,True,short
"Valdez, Rivers and Johnson",Regional Branch,Ohio,Online Banking,2113.96,Erin Lucas,437-278-6281x351,"8981 Larson Ways Apt. 043, Silvaville, AZ 12738",2024-10-18,2024-10-18,2024-12-24,7,9,10,7,5,8,7.666666666666667,Passive,False,False,False,False,short
"Miller, Smith and Strickland",Headquarters,California,Account Opening,4321.0,Victoria Wilson,(248)548-3942x34298,"10234 Moore Stream Apt. 153, Port Scott, MD 61222",2024-12-03,2024-12-03,2024-12-16,8,6,9,9,5,8,7.5,Passive,False,True,True,True,short
Webb Ltd,Headquarters,Texas,Branch Services,3997.27,Ryan Robles,511-506-8914x579,"USNS Carson, FPO AP 81340",2024-03-29,2024-03-29,2024-10-31,10,7,7,10,5,8,7.833333333333333,Passive,True,False,False,True,long
Miller-Keller,Online Division,Illinois,Investment Services,1629.97,John Acosta,+1-727-905-8751x152,"320 Ashley Ranch, Terrenceborough, NV 82475",2024-10-03,2024-10-03,2024-12-19,10,7,10,8,5,10,8.333333333333334,Passive,False,True,False,False,medium
Tanner Ltd,Headquarters,Ohio,Online Banking,4551.25,Ruth Brooks,501.813.8046x3210,"6242 Walker Burgs, East Jodiside, AS 25201",2024-10-17,2024-10-17,2024-11-10,9,6,7,8,6,10,7.666666666666667,Passive,True,False,False,True,long
Mcgee-Monroe,Online Division,Ohio,Loan Services,3144.33,Jennifer Hawkins,558-589-4760x3788,"132 Thomas Flat, North Lukeville, CO 62567",2024-01-14,2024-01-14,2024-02-07,2,8,7,7,7,9,6.666666666666667,Detractor,False,True,False,True,medium
Keller and Sons,Headquarters,Illinois,Loan Services,4119.69,Tanya Rosario,204-666-8056,"011 Jessica Court Suite 447, Lake Johnfurt, SD 09419",2024-12-27,2024-12-27,2024-12-27,8,7,7,8,6,9,7.5,Passive,True,True,False,True,medium
"White, Zimmerman and Moss",Headquarters,New York,Account Opening,3460.04,Rachael Simmons,001-780-866-6474x0960,"79424 Miller Motorway, Susanstad, MN 56684",2024-02-05,2024-02-05,2024-07-04,10,10,6,9,6,9,8.333333333333334,Passive,False,True,False,True,long
"Salinas, Terry and Garner",Headquarters,New York,Investment Services,2483.39,Karen Yoder,+1-439-674-8200x896,"06940 Shawn River, Johnsonburgh, AR 15385",2024-10-26,2024-10-26,2024-10-29,5,8,2,4,7,8,5.666666666666667,Detractor,False,True,False,True,medium
"Sims, Gordon and Martin",Headquarters,Georgia,Investment Services,2630.68,Wayne Bowers,+1-426-450-8238x10926,"780 Wayne Fort Apt. 701, Nancymouth, NY 38170",2024-06-10,2024-06-10,2024-10-09,4,6,8,9,7,10,7.333333333333333,Passive,True,True,True,True,long
Collins-Brown,Online Division,Florida,Investment Services,3397.4,Robert Bauer,001-513-381-9386x7581,"0379 Charles Manor, Blairfurt, MP 78729",2024-04-12,2024-04-12,2024-12-18,6,7,5,7,10,9,7.333333333333333,Passive,False,True,True,True,medium
Hale PLC,Headquarters,California,Investment Services,4402.01,Darin Wyatt,515.926.3496x05558,"67428 Bennett Overpass, Perezshire, ME 20854",2024-08-16,2024-08-16,2024-12-10,7,10,7,10,7,9,8.333333333333334,Passive,True,False,False,True,short
"Anderson, Chapman and Terry",Regional Branch,Ohio,Account Opening,4475.11,Brian Diaz,8837407201,"81662 Tanya Mall, East Adammouth, NY 45418",2024-01-22,2024-01-22,2024-08-13,7,8,10,7,5,10,7.833333333333333,Passive,True,True,True,True,short
"Watson, Irwin and Hall",Regional Branch,Ohio,Branch Services,2530.24,Thomas Hardin,+1-561-838-8334,"912 Natalie Knoll, Christensenshire, AS 78724",2024-09-16,2024-09-16,2024-12-07,8,10,6,5,8,4,6.833333333333333,Detractor,False,False,False,True,long
"Nelson, Benson and Carter",Online Division,Georgia,Online Banking,2712.09,Mary Mcintosh,575-215-4432x59620,"328 Michael Summit Suite 709, Lindaside, MD 83907",2024-01-02,2024-01-02,2024-08-01,8,7,4,10,8,10,7.833333333333333,Passive,True,True,True,True,short
Hodge-Silva,Online Division,California,Loan Services,2739.96,David James,(891)543-1423,"05041 Price Square, West Bonnie, PA 88407",2024-03-02,2024-03-02,2024-03-14,6,8,7,5,10,6,7.0,Passive,False,True,True,False,short
Calhoun PLC,Headquarters,Ohio,Account Opening,1159.73,Taylor Hendrix,558-570-7968,"2620 Ramirez Corners Suite 712, Brownberg, DE 53451",2024-02-08,2024-02-08,2024-11-25,10,6,6,4,10,5,6.833333333333333,Detractor,True,True,False,True,short
"Payne, Brown and Dunlap",Regional Branch,Illinois,Investment Services,3058.45,Tyrone Lynch,886-522-8930x03509,"Unit 4854 Box 6014, DPO AP 81602",2024-04-17,2024-04-17,2024-10-30,9,8,7,4,6,8,7.0,Passive,False,True,True,True,short
Rivera LLC,Online Division,Ohio,Account Opening,2212.83,Christine Reyes,552-221-6508x65856,"844 Fry Forges Suite 250, Port Jesseside, TN 07832",2024-03-09,2024-03-09,2024-06-03,8,9,9,5,10,9,8.333333333333334,Passive,False,False,True,True,medium
Lynch LLC,Headquarters,California,Branch Services,2998.29,Christopher Riley,+1-672-267-1196x57380,"067 Betty Hills Suite 581, Patriciaborough, TN 81705",2024-08-12,2024-08-12,2024-09-02,10,10,5,7,3,8,7.166666666666667,Passive,False,True,True,True,medium
Hill and Sons,Online Division,Georgia,Investment Services,3365.39,Amanda Smith,214.890.0632x836,"69378 Kimberly Inlet, Lake Richard, GA 47045",2024-03-23,2024-03-23,2024-06-09,7,6,3,8,10,6,6.666666666666667,Detractor,False,True,True,True,medium
White Inc,Regional Branch,Georgia,Online Banking,3440.06,Ashley Hill,+1-353-245-7112x9665,"02871 Martinez Curve, Paynetown, NM 22812",2024-06-17,2024-06-17,2024-11-15,4,8,7,6,6,7,6.333333333333333,Detractor,True,False,False,True,medium
"Bennett, Henderson and Stevens",Online Division,Ohio,Online Banking,3382.43,Samantha Baldwin,514-327-8881,"5445 Flores Ways Apt. 705, East Robert, DE 41811",2024-12-29,2024-12-29,2024-12-29,5,7,7,5,10,6,6.666666666666667,Detractor,True,False,False,True,long
Moore-Blevins,Regional Branch,Illinois,Account Opening,2330.56,Nicole Miller,001-592-888-9346x538,"29008 Wade Ranch Suite 483, Aaronton, IA 82277",2024-02-23,2024-02-23,2024-12-06,6,10,9,6,10,8,8.166666666666666,Passive,True,True,False,True,short
"Dennis, Hughes and Lopez",Online Division,California,Loan Services,3257.25,Angela Smith,2596276879,"32856 Clark Manors Apt. 046, Port Christopherburgh, GU 87271",2024-03-04,2024-03-04,2024-06-24,7,6,8,6,10,5,7.0,Passive,True,False,True,True,medium
Monroe PLC,Headquarters,California,Branch Services,4536.16,Zachary Thompson,699.205.0946,"473 Soto Plains Suite 158, West Moniqueshire, MP 20211",2024-07-13,2024-07-13,2024-11-20,7,8,9,6,9,2,6.833333333333333,Detractor,True,False,False,True,short
Jones LLC,Online Division,Georgia,Account Opening,2280.01,Joan Lopez,2443293725,"19511 Stephanie Forest Apt. 449, North Amandaview, OR 63308",2024-01-22,2024-01-22,2024-10-31,6,5,7,8,9,8,7.166666666666667,Passive,False,True,True,True,long
